circuit_uuid,exp_id,run_uuid,chip_id,chip_ver,chip_idx,cir_idx,cir_ver,cir_vers,overall_idx,curated,media_conc,dry,antibiotic,atc_code,sample_type,contrival,sample_prep,sample_prep_ver,specimen,strain_id,strain_conc,txid,fatal,nonfatal,intv,reaction,fill_type,fill_ver,operator,started,instrument,run_id,imported,date,antibiotic_conc,cir_col,cir_row,cir_side,test_module,position,doublets,excluded,fill_factor_final,fill_factor_initial,included,neg,neg_0,neg_1,pos_0,pos_0_inc,pos_1,pos_1_inc,total_droplets
3119e63d-d29c-4196-9bfe-101efc3df520,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,8,None,None,28,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,C,9,A,ariel,front,57,1288,1,0.99,20322,20161,20161,20322,168,161,0,0,21610
78756dcf-8b46-4b5b-b1a9-8cd7f86aabd1,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,9,None,None,29,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,C,10,A,ariel,front,53,1605,1,1,21240,21074,21074,21240,175,166,0,0,22845
6d5d122f-8b5b-4584-aa18-0bbcd9116ca8,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,10,None,None,30,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,1,B,ariel,front,42,1413,1,1,20574,20407,20407,20574,180,167,0,0,21987
fcc4e384-024f-4e5e-9b9c-e0ec11c503ed,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,11,None,None,31,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,2,B,ariel,front,47,1525,1,1,21355,21226,21226,21355,142,129,0,0,22880
48707974-caf1-4c98-87cc-13b0f8f0b60c,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,12,None,None,32,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,3,B,ariel,front,37,1234,1,1,20965,20805,20805,20965,169,160,0,0,22199
a948a146-e9e9-4f13-9703-19f6df7403ee,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,13,None,None,33,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,4,B,ariel,front,51,1572,1,1,21496,21317,21317,21496,193,179,0,0,23068
6986c7e7-6bd1-4ef0-a7de-e04ce9b0438a,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,14,None,None,34,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,5,B,ariel,front,33,1403,1,1,20631,20450,20450,20631,191,181,0,0,22034
7dfe2e69-935f-4f29-a2c6-bd372f8ac0dc,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,15,None,None,35,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,6,B,ariel,front,50,1342,1,1,20512,20340,20340,20512,179,172,0,0,21854
56c35141-3d1e-4385-9002-dc36edc15234,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,16,None,None,36,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,7,B,ariel,front,41,1570,1,1,21894,21726,21726,21894,179,168,0,0,23464
37db9a92-f83a-430c-a321-3d3578d5e3a6,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,17,None,None,37,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,8,B,ariel,front,40,1205,1,1,20180,20025,20025,20180,165,155,0,0,21385
902b61d0-86ac-4a24-b529-6527aacd130c,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,18,None,None,38,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,9,B,ariel,front,41,1504,1,1,20370,20207,20207,20370,174,163,0,0,21874
6f5b5279-ceaf-4615-811b-6bd327f453e2,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J7L54,v4,1,19,None,None,39,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0523,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,D,10,B,ariel,front,30,1745,1,1,20585,20421,20421,20585,169,164,0,0,22330
0cd5e3ef-64f0-4e79-a9e5-8b0192de76c1,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,0,None,None,40,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,1,A,ariel,back,40,2038,0.99,0.99,22221,22217,22217,22221,4,4,0,0,24259
0ffa11de-b262-4309-a0ab-c36574ce1dd9,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,1,None,None,41,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,2,A,ariel,back,42,1657,0.99,0.99,21057,21057,21057,21057,0,0,0,0,22714
d7629800-e611-4000-959e-ca3bfeef000b,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,2,None,None,42,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,3,A,ariel,back,32,1948,1,0.99,22343,22341,22341,22343,2,2,0,0,24291
f71e07d2-c2cd-4d14-94d9-b69dbb7736a0,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,3,None,None,43,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,4,A,ariel,back,33,1213,0.99,0.99,20029,20025,20025,20029,4,4,0,0,21242
617ddb01-653c-44f9-a05a-1cac3a412e12,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,4,None,None,44,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,5,A,ariel,back,35,1806,0.99,0.99,22165,22162,22162,22165,3,3,0,0,23971
7311d1e2-ea7e-4fc5-aa27-e8e820a77f17,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,5,None,None,45,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,6,A,ariel,back,72,1622,0.99,0.99,21481,21479,21479,21481,2,2,0,0,23103
437a837d-2120-4798-b0fe-e66be6a623bb,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,6,None,None,46,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,7,A,ariel,back,69,1282,0.99,0.99,19801,19800,19800,19801,1,1,0,0,21083
d3ffffc0-4a0b-4980-9230-b536b8d277ec,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,7,None,None,47,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,8,A,ariel,back,82,1680,0.99,0.99,20316,20314,20314,20316,2,2,0,0,21996
99180029-8543-480e-922b-ec91dbd68232,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,8,None,None,48,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,9,A,ariel,back,118,1405,0.98,0.99,19338,19333,19333,19338,5,5,0,0,20743
4f063fcd-3f40-4dfe-b2a0-533481be5316,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,9,None,None,49,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,E,10,A,ariel,back,104,1406,0.99,0.99,19544,19542,19542,19544,2,2,0,0,20950
26eb584e-82ac-48d4-99ab-e994405bfbd9,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,10,None,None,50,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,1,B,ariel,back,80,1144,0.99,0.99,18138,18138,18138,18138,0,0,0,0,19282
fcf30b65-2834-4ee8-a649-57c94780b295,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,11,None,None,51,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,2,B,ariel,back,40,1678,0.99,0.99,20616,20616,20616,20616,0,0,0,0,22294
47ee86e8-4602-4d1e-8c37-d21317bce961,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,12,None,None,52,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,3,B,ariel,back,74,2189,0.99,0.99,21669,21667,21667,21669,2,2,0,0,23858
454199da-9602-4e90-b299-83e2c7e36a3d,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,13,None,None,53,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,4,B,ariel,back,46,1648,0.99,0.99,20847,20846,20846,20847,1,1,0,0,22495
f5a03c29-040a-40b8-bdc5-7a3374cb754b,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,14,None,None,54,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,5,B,ariel,back,41,1940,0.99,0.99,21095,21092,21092,21095,3,3,0,0,23035
19cd4392-9987-4c94-951d-c0446f55a16d,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,15,None,None,55,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,6,B,ariel,back,37,1264,0.99,0.99,18908,18906,18906,18908,2,2,0,0,20172
13cf829b-e371-4558-ba08-bd0fb4f0a195,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,16,None,None,56,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,7,B,ariel,back,46,1816,0.99,0.99,20970,20969,20969,20970,1,1,0,0,22786
8e3786d4-3106-44f3-ae94-451b59036942,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,17,None,None,57,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,8,B,ariel,back,43,1693,0.99,0.99,20685,20685,20685,20685,0,0,0,0,22378
850560c0-1acf-4a1e-8752-545a748f1c93,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,18,None,None,58,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,9,B,ariel,back,37,1831,0.99,0.99,20766,20766,20766,20766,0,0,0,0,22597
6faf41e3-c923-42f6-b28c-0db18464d7b6,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPT,v4,2,19,None,None,59,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,F,10,B,ariel,back,51,1811,1,1,20516,20515,20515,20516,1,1,0,0,22327
e52af94b-fb54-497f-8341-1c9a45baac9d,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,0,None,None,60,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,1,A,ariel,back,58,1594,1,0.99,21971,21971,21971,21971,0,0,0,0,23565
bd4f8de7-ae3e-4b49-9a7c-9db3b2d924bd,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,1,None,None,61,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,2,A,ariel,back,36,1780,1,0.99,21868,21867,21867,21868,1,1,0,0,23648
954dd9db-161e-4e96-936a-ec934aab764f,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,2,None,None,62,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,3,A,ariel,back,37,1758,0.99,0.99,21975,21974,21974,21975,1,1,0,0,23733
f3e58e0b-d764-4f1a-9a4d-6353b667cc55,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,3,None,None,63,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,4,A,ariel,back,47,1758,0.99,0.99,22453,22452,22452,22453,1,1,0,0,24211
d476f932-c8e0-45eb-b38e-a50f9c12c62a,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,4,None,None,64,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,5,A,ariel,back,50,1836,0.99,0.99,21428,21426,21426,21428,2,2,0,0,23264
1466dbe7-2bb2-4f75-8e79-f565f3de67fd,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,5,None,None,65,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,6,A,ariel,back,95,1725,0.99,0.99,21596,21594,21594,21596,2,2,0,0,23321
b35498fd-6994-445a-9a6a-a3d67eb015ea,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,6,None,None,66,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,7,A,ariel,back,113,1738,0.99,0.99,20554,20553,20553,20554,1,1,0,0,22292
2dd95adb-494d-48d4-9559-dc25c389b544,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,7,None,None,67,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,8,A,ariel,back,59,1574,0.99,0.99,20309,20306,20306,20309,3,3,0,0,21883
40000d31-cb5b-4028-aa42-bdf8622fd020,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,8,None,None,68,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,9,A,ariel,back,62,1714,0.99,1,20897,20897,20897,20897,0,0,0,0,22611
ace5a34f-5a8b-4d1e-9373-779d7ce07f66,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,9,None,None,69,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,G,10,A,ariel,back,77,1641,0.99,0.99,20878,20877,20877,20878,1,1,0,0,22519
3005eaa6-c22f-48de-b102-2b000a7e9373,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,10,None,None,70,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,1,B,ariel,back,60,1758,1,1,21013,21013,21013,21013,0,0,0,0,22771
e445a23c-40d8-4497-856b-41853acf34d1,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,11,None,None,71,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,2,B,ariel,back,37,1792,0.99,0.99,21729,21728,21728,21729,1,1,0,0,23521
a19ec99f-81e3-4162-b116-ea130eeff0c7,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,12,None,None,72,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,3,B,ariel,back,28,1884,0.99,0.99,21476,21476,21476,21476,0,0,0,0,23360
71073090-aed9-4788-b904-62f1de9788da,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,13,None,None,73,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,4,B,ariel,back,34,1663,0.99,0.99,21081,21080,21080,21081,1,1,0,0,22744
e79fff15-8b51-4774-977a-50638c8b8b04,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,14,None,None,74,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,5,B,ariel,back,36,1735,0.99,0.99,21749,21747,21747,21749,2,2,0,0,23484
8758bdc1-bfb0-4fb4-9541-327410669117,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,15,None,None,75,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,6,B,ariel,back,27,1776,1,0.99,20712,20711,20711,20712,1,1,0,0,22488
1fca55e2-87b3-4b28-ad00-37453da7c472,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,16,None,None,76,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,7,B,ariel,back,40,1720,0.99,0.99,21306,21306,21306,21306,0,0,0,0,23026
c6a42b7f-81fb-477d-b319-ab2ac44de784,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,17,None,None,77,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,8,B,ariel,back,53,1804,0.99,0.99,21196,21196,21196,21196,1,0,0,0,23000
562b0ced-89de-4fd8-b872-6f6bc692b54f,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,18,None,None,78,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,9,B,ariel,back,36,1861,0.99,0.99,20786,20785,20785,20786,1,1,0,0,22647
2d31a392-8892-4b54-af05-b6226c404970,EXP-VGXUURA7,71bd300d-bf3e-4073-a820-3f96712ca82d,VF6J3CPS,v4,3,19,None,None,79,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0524,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T08:20:02.378000-05:00,ariel,None,None,6/13/2024,0,H,10,B,ariel,back,28,1765,1,1,21188,21188,21188,21188,0,0,0,0,22953
ee39edbc-cb3a-4ac4-ab20-96723eb7a450,EXP-VGXWSTA8,dfc0ce2e-2c13-419d-a3a4-47f6ba2d7ce6,VF6J3CPQ,v4,0,0,None,None,0,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S027-0123,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T09:21:31.148000-05:00,styx,None,None,6/13/2024,0,A,1,A,styx,front,402,2093,0.97,0.99,21474,21425,21425,21474,55,49,0,0,23567
fc1ae0d4-ad37-40f8-82ae-e684d429a481,EXP-VGXWSTA8,dfc0ce2e-2c13-419d-a3a4-47f6ba2d7ce6,VF6J3CPQ,v4,0,1,None,None,1,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S027-0123,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T09:21:31.148000-05:00,styx,None,None,6/13/2024,0,A,2,A,styx,front,429,1938,0.97,0.99,21119,21069,21069,21119,60,50,0,0,23057
0c7aa8ac-76ee-42ec-8fa2-75268361b4ce,EXP-VGXWSTA8,dfc0ce2e-2c13-419d-a3a4-47f6ba2d7ce6,VF6J3CPQ,v4,0,2,None,None,2,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S027-0123,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T09:21:31.148000-05:00,styx,None,None,6/13/2024,0,A,3,A,styx,front,181,1803,0.99,0.99,22359,22312,22312,22359,48,47,0,0,24162
98485047-1292-4726-9ad3-ad3c12ad3c62,EXP-VGXWSTA8,dfc0ce2e-2c13-419d-a3a4-47f6ba2d7ce6,VF6J3CPQ,v4,0,3,None,None,3,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S027-0123,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T09:21:31.148000-05:00,styx,None,None,6/13/2024,0,A,4,A,styx,front,239,1800,0.98,0.99,21394,21349,21349,21394,45,45,0,0,23194
1c333c19-a03e-4692-a9cd-c35306218782,EXP-VGXWSTA8,dfc0ce2e-2c13-419d-a3a4-47f6ba2d7ce6,VF6J3CPQ,v4,0,4,None,None,4,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S027-0123,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T09:21:31.148000-05:00,styx,None,None,6/13/2024,0,A,5,A,styx,front,268,1738,0.99,0.99,21955,21917,21917,21955,41,38,0,0,23693
